C,FFGRL,FFQRH,RSSLOPE,RSXA,RPSTP, QTP,FFQRSD,RRR,RRPOST,FFRR2NDUR,TMA1mean,FMA2std,FMA2mean
1,86.111,25,147,94,0.90895,1.6316,2.1187,1.4681,-94.165,47.083,0.018215,0.21552,0.20641
1,88.889,25,147,94,0.96374,1.7124,2.2737,1.6041,-101.05,50.527,0.018178,0.21632,0.20725
1,83.333,23,144,92,1.0272,1.8424,2.3975,1.6642,-99.896,49.948,0.020515,0.21386,0.20378
1,83.333,24,144,92,0.88125,1.609,2.0351,1.4192,-90.451,45.225,0.022567,0.20234,0.19085
1,152.78,48,174,94,1.0336,1.7088,2.2413,1.664,-99.615,49.808,0.01888,0.19949,0.19023
0,191.67,68,188,119,1.6271,2.9787,3.6523,2.5849,-415.96,207.98,0.003026,0.48453,0.48026
1,83.333,24,142,90,1.0836,1.9935,2.4519,1.9697,-108.97,54.486,0.023301,0.21898,0.20727
1,88.889,26,146,93,1.0041,1.8659,2.2371,1.6482,-105.64,52.821,0.014576,0.23276,0.22551
1,83.333,23,145,93,0.9826,1.7742,2.2755,1.6841,-94.814,47.407,0.023487,0.20612,0.19456
1,91.667,26,146,92,1.1045,1.9699,2.5471,1.8978,-113.2,56.602,0.023142,0.21529,0.20348
1,86.111,25,147,94,1.1077,2.0481,2.4589,1.8832,-109.28,54.642,0.019896,0.21981,0.20975
1,83.333,24,146,94,0.92845,1.7178,2.0953,1.5193,-93.127,46.563,0.021207,0.21232,0.2015
1,86.111,24,145,93,0.99512,1.7689,2.3832,1.6963,-105.92,52.961,0.01956,0.2141,0.20442
1,86.111,25,146,93,1.0699,1.927,2.4691,1.7675,-109.74,54.87,0.02279,0.20844,0.19664
1,88.889,25,147,94,1.0136,1.8673,2.27,1.6677,-100.89,50.445,0.02287,0.20594,0.1939
0,219.44,58,182,121,1.5067,2.825,3.4306,2.6386,-390.71,195.35,0.0018424,0.34933,0.34673
1,88.889,24,146,94,0.94621,1.6914,2.2517,1.6472,-100.08,50.038,0.030485,0.18876,0.17241
0,155.56,55,175,119,1.4554,2.6933,3.4977,2.5318,-398.35,199.17,0.0026238,0.52769,0.52399
1,83.333,24,145,93,1.0394,1.8946,2.3915,1.814,-106.29,53.146,0.040647,0.18423,0.15828
0,225,80,190,111,1.4002,2.4487,3.1637,2.2674,-360.31,180.15,0.0027165,0.49524,0.49141
1,152.78,48,174,94,1.2367,2.1426,2.6296,2.0968,-116.87,58.436,0.039147,0.18972,0.16369
0,169.44,60,180,119,1.5824,2.8854,3.7321,2.6487,-425.04,212.52,0.0026279,0.52971,0.52601
1,83.333,23,145,93,1.055,1.8786,2.4852,1.7623,-103.55,51.774,0.037733,0.19166,0.16973
1,80.556,23,142,90,0.9421,1.7049,2.1783,1.4411,-90.762,45.381,0.023275,0.20214,0.19015
1,86.111,24,146,94,1.0186,1.8702,2.3191,1.6984,-103.07,51.535,0.017132,0.21813,0.20932
1,86.111,24,145,93,0.90577,1.5907,2.2155,1.4645,-98.467,49.233,0.019784,0.21301,0.20318
1,83.333,23,145,93,1.0587,1.8873,2.4892,1.7234,-103.72,51.858,0.024056,0.2107,0.19831
1,86.111,25,146,93,1.1303,2.0915,2.5045,1.8773,-111.31,55.655,0.016553,0.22738,0.21887
1,80.556,23,140,88,1.1008,2.0314,2.4553,1.8756,-102.31,51.153,0.017095,0.22167,0.21308
1,88.889,25,147,94,1.0118,1.7875,2.4017,1.6562,-106.74,53.37,0.022029,0.20771,0.19636
1,86.111,24,145,92,1.0492,1.8465,2.4718,1.7237,-102.99,51.497,0.023123,0.21303,0.20136
0,197.22,50,172,119,1.2603,2.4288,2.8687,2.1461,-326.71,163.35,0.0073364,0.27201,0.26753
1,80.556,24,142,90,0.9066,1.6704,2.0616,1.5376,-91.625,45.813,0.024515,0.19757,0.18478
0,155.56,55,175,119,1.3471,2.5162,3.1761,2.283,-361.72,180.86,0.002572,0.47576,0.47214
1,91.667,25,147,94,1.1303,1.9931,2.6784,1.9726,-119.04,59.519,0.043365,0.18932,0.16105
0,194.44,69,182,115,1.6521,2.9823,3.7556,2.5913,-427.72,213.86,0.0031821,0.48617,0.48168
1,83.333,24,144,91,1.03,1.8773,2.3204,1.834,-96.683,48.341,0.030252,0.19764,0.18088
0,194.44,49,174,119,1.2458,2.3866,2.8074,2.1675,-296.34,148.17,0.0014768,0.26194,0.25999
0,116.67,36,183,121,1.0862,1.8791,2.3945,1.8703,-106.42,53.212,0.0067989,0.23777,0.23315
1,86.111,25,147,94,1.0486,1.9019,2.3985,1.7849,-106.6,53.299,0.030777,0.1895,0.17203
1,86.111,24,141,88,0.96839,1.7457,2.2183,1.5777,-92.431,46.216,0.021578,0.19172,0.18051
1,86.111,23,138,86,0.95037,1.6698,2.2903,1.5786,-95.429,47.715,0.028059,0.20093,0.18639
1,86.111,24,145,93,1.0685,1.9317,2.4869,1.7608,-110.53,55.264,0.023069,0.21755,0.20569
1,80.556,23,139,87,1.0391,1.9052,2.3466,1.7506,-97.776,48.888,0.018525,0.21429,0.2051
1,88.889,25,144,91,1.0692,1.9246,2.4697,1.8148,-109.77,54.883,0.020667,0.20933,0.19888
1,83.333,23,143,91,1.0193,1.8282,2.38,1.6681,-99.165,49.583,0.022488,0.20793,0.19678
1,86.111,25,144,91,1.0776,1.9939,2.3921,1.8098,-106.32,53.158,0.022568,0.21427,0.20244
0,247.22,68,189,120,1.6475,2.9175,3.8472,2.703,-438.15,219.08,0.0029757,0.49176,0.48756
1,86.111,23,144,92,1.0986,1.9503,2.594,1.9422,-108.08,54.042,0.038502,0.18355,0.1605
0,166.67,59,181,119,1.4955,2.7807,3.4369,2.5545,-391.42,195.71,0.0020426,0.43161,0.42873
1,86.111,25,147,94,1.1166,2.0444,2.5133,1.973,-111.7,55.851,0.033657,0.19877,0.17963
1,138.89,43,170,94,1.0038,1.6928,2.1882,1.5516,-97.252,48.626,0.014264,0.22018,0.21317
0,83.333,24,174,124,0.98708,1.7846,2.3051,1.7269,-102.45,51.224,0.017212,0.22274,0.20821
1,83.333,24,146,94,0.95979,1.7453,2.2239,1.6398,-98.842,49.421,0.035702,0.18921,0.16888
1,83.333,24,143,91,1.0559,1.9378,2.4019,1.6648,-106.75,53.376,0.027342,0.19905,0.18336
1,91.667,26,145,92,0.98088,1.7695,2.2871,1.6736,-108,54.002,0.02006,0.21453,0.20443
1,83.333,23,142,90,0.98171,1.7228,2.3667,1.613,-98.613,49.306,0.027207,0.21184,0.19811
1,86.111,25,147,95,0.99677,1.8298,2.2925,1.6832,-108.26,54.129,0.020882,0.21112,0.20038
1,83.333,24,143,90,1.057,1.9392,2.3579,1.7155,-98.245,49.122,0.017983,0.21895,0.20978
1,88.889,25,147,95,0.99351,1.7776,2.3829,1.6667,-112.52,56.262,0.023976,0.21714,0.2049
1,86.111,24,143,91,1.033,1.8401,2.4625,1.7071,-109.44,54.721,0.022927,0.22909,0.21775
0,86.111,25,175,124,1.0767,1.9697,2.4303,1.9293,-108.02,54.008,0.027744,0.19939,0.16943
1,83.333,23,145,93,1.0042,1.7689,2.4066,1.641,-100.27,50.137,0.036289,0.18992,0.16955
1,88.889,25,146,93,1.1775,2.1182,2.7111,1.9086,-120.49,60.246,0.024242,0.22037,0.2078
1,88.889,25,147,94,1.1346,2.0597,2.5839,1.9201,-114.84,57.419,0.0216,0.22757,0.21647
1,88.889,26,141,88,1.0639,1.9909,2.3393,1.7786,-110.47,55.234,0.016032,0.22144,0.21338
1,86.111,24,143,91,0.95223,1.6795,2.3107,1.5751,-102.7,51.349,0.019862,0.21175,0.20187
1,86.111,24,143,91,1.0972,1.9795,2.5586,1.8139,-113.71,56.857,0.023673,0.22522,0.21304
1,83.333,24,146,94,1.0397,1.9176,2.3475,1.7401,-104.33,52.167,0.017834,0.23385,0.22502
1,83.333,24,146,94,1.0172,1.9064,2.2394,1.6793,-99.53,49.765,0.01719,0.22272,0.21399
1,88.889,25,144,91,0.95343,1.6696,2.2936,1.5606,-101.94,50.97,0.019955,0.21333,0.2034
1,83.333,23,145,93,1.0657,1.8673,2.5656,1.7382,-106.9,53.45,0.026611,0.21284,0.19947
1,86.111,25,147,94,1.1458,2.1103,2.5543,1.9763,-113.52,56.762,0.017398,0.22542,0.21665
1,86.111,24,144,92,1.0324,1.9218,2.2972,1.7183,-102.1,51.048,0.018868,0.2154,0.20594
1,86.111,24,144,92,0.98411,1.7381,2.3803,1.6654,-105.79,52.895,0.021883,0.21536,0.20432
1,86.111,23,145,93,1.0327,1.827,2.4567,1.6178,-102.36,51.182,0.025009,0.21851,0.2057
1,86.111,25,145,92,1.1533,2.167,2.4948,1.9622,-110.88,55.44,0.020263,0.22605,0.21578
1,147.22,46,168,90,0.9675,1.6041,2.107,1.5603,-93.646,46.823,0.015568,0.2158,0.20846
1,88.889,24,144,92,1.054,1.8749,2.5157,1.7672,-111.81,55.904,0.028605,0.21872,0.20388
1,86.111,25,147,94,1.1505,2.1321,2.5416,1.8688,-112.96,56.48,0.019214,0.22774,0.21804
1,200,51,173,119,1.1928,2.3111,2.6439,2.124,-301.11,150.56,0.014119,0.23473,0.22755
1,197.22,50,173,120,1.0643,2.0514,2.4373,1.889,-277.58,138.79,0.014954,0.23309,0.22571
1,83.333,24,146,94,0.97925,1.8186,2.1921,1.6774,-97.425,48.712,0.018284,0.21754,0.2085
1,86.111,24,141,89,0.91938,1.6507,2.1756,1.5656,-96.694,48.347,0.021972,0.20974,0.19904
1,83.333,23,142,90,1.0628,1.8913,2.5045,1.8039,-104.36,52.178,0.03069,0.20756,0.19201
1,88.889,25,147,94,1.1078,2.0283,2.4945,1.8567,-110.87,55.434,0.025717,0.2235,0.20967
1,83.333,24,143,91,1.0669,2.0045,2.3337,1.8163,-103.72,51.86,0.020406,0.23058,0.22053
1,125,38,159,94,1.028,1.7531,2.2917,1.6634,-108.22,54.109,0.019038,0.2137,0.20417
1,86.111,23,145,93,1.1108,1.9628,2.6381,1.8739,-109.92,54.961,0.031207,0.20813,0.19171
1,86.111,25,145,92,1.058,1.9275,2.4038,1.7322,-106.84,53.419,0.020326,0.22711,0.21656
1,86.111,24,139,87,1.0275,1.9066,2.2984,1.7448,-102.15,51.075,0.020145,0.21752,0.20733
1,86.111,24,146,94,1.0662,1.9044,2.528,1.7412,-112.36,56.179,0.026924,0.21043,0.19654
1,83.333,24,143,91,0.92897,1.6404,2.2524,1.5323,-100.11,50.053,0.026799,0.21188,0.19837
1,86.111,25,145,92,1.1917,2.1832,2.6726,2.0061,-118.78,59.392,0.0244,0.2302,0.21755
1,88.889,26,146,92,1.1807,2.188,2.5851,2.0047,-114.89,57.446,0.018786,0.22776,0.21832
1,86.111,25,142,89,0.87693,1.5449,2.0979,1.4289,-93.238,46.619,0.021676,0.20406,0.19286
1,86.111,24,145,93,1.1281,2.0202,2.6569,1.9582,-118.09,59.043,0.02593,0.21913,0.20595
1,86.111,25,144,91,1.0705,1.9391,2.4508,1.7667,-108.92,54.462,0.017185,0.22883,0.22015
1,83.333,24,144,92,1.0101,1.8645,2.281,1.6936,-101.38,50.688,0.021717,0.21548,0.20458
1,88.889,25,140,87,0.96155,1.698,2.2874,1.5944,-101.66,50.831,0.019044,0.20763,0.19814
1,91.667,25,146,94,0.96457,1.7235,2.3209,1.6614,-109.6,54.8,0.028344,0.20649,0.19099
1,80.556,23,142,91,0.88576,1.604,2.1091,1.4214,-93.738,46.869,0.024721,0.20441,0.1919
1,86.111,25,147,95,0.96091,1.7609,2.2197,1.5989,-104.82,52.411,0.022899,0.21238,0.20059
1,86.111,24,144,91,1.0134,1.7907,2.3784,1.7247,-99.098,49.549,0.017153,0.20972,0.20129
1,136.11,42,162,92,1.1987,2.0053,2.6281,1.9382,-116.81,58.403,0.029561,0.21377,0.19778
1,88.889,25,145,93,0.96866,1.7448,2.3008,1.5959,-108.65,54.325,0.022197,0.21507,0.20385
1,83.333,24,143,91,0.97531,1.7841,2.2374,1.5913,-99.44,49.72,0.027793,0.20418,0.18962
1,88.889,25,142,89,0.97559,1.7434,2.2831,1.6392,-101.47,50.735,0.021131,0.21314,0.20244
1,88.889,25,143,90,1.0768,1.9236,2.5127,1.8499,-111.68,55.838,0.027396,0.21223,0.19811
1,86.111,25,147,94,1.1157,2.0407,2.5155,1.8892,-111.8,55.9,0.024062,0.21422,0.20181
1,86.111,25,147,94,0.97462,1.7876,2.1995,1.6206,-97.755,48.878,0.018918,0.20977,0.20026
1,88.889,25,144,92,1.0461,1.885,2.4758,1.8096,-116.91,58.457,0.022408,0.22367,0.2125
1,83.333,24,142,90,1.0757,1.9437,2.505,1.8159,-111.33,55.666,0.02271,0.22652,0.21531
1,86.111,25,143,90,0.96927,1.796,2.1556,1.6178,-95.802,47.901,0.017307,0.2171,0.20848
1,88.889,24,144,91,1.0704,1.9113,2.4737,1.8116,-103.07,51.536,0.021528,0.21241,0.20181
1,88.889,24,145,93,0.96424,1.6919,2.3562,1.5823,-104.72,52.359,0.029437,0.20355,0.18801
1,86.111,25,144,91,1.0209,1.8815,2.2841,1.7178,-101.52,50.759,0.018058,0.22026,0.21124
1,88.889,25,147,94,1.0909,2.0479,2.3688,1.889,-105.28,52.64,0.0192,0.21327,0.20381
1,88.889,25,143,90,1.0986,1.9708,2.5469,1.9006,-113.19,56.597,0.023671,0.21369,0.20175
1,88.889,24,143,91,1.0299,1.8467,2.431,1.7201,-108.05,54.023,0.02408,0.21021,0.1977
1,83.333,23,144,92,0.95783,1.7391,2.2025,1.5887,-91.769,45.884,0.024776,0.2092,0.19689
1,125,39,162,94,1.0194,1.789,2.204,1.6643,-97.957,48.979,0.021164,0.22022,0.20995
1,86.111,23,145,93,1.1093,1.9655,2.6248,1.899,-109.37,54.683,0.02305,0.21707,0.20572
1,83.333,23,143,91,1.126,2.0107,2.6335,1.913,-109.73,54.865,0.027163,0.21552,0.20163
1,88.889,25,146,94,1.0116,1.8701,2.2978,1.6799,-108.51,54.254,0.024858,0.21369,0.20086
1,88.889,25,147,94,1.0658,1.8998,2.4953,1.7839,-110.9,55.45,0.023324,0.20892,0.19695
1,88.889,24,146,94,0.96778,1.714,2.3329,1.6036,-103.68,51.842,0.024484,0.21262,0.20009
1,80.556,23,145,93,0.98995,1.7902,2.2869,1.6149,-95.288,47.644,0.026512,0.20629,0.19258
1,88.889,25,147,94,1.0976,1.9594,2.5615,1.8646,-113.85,56.923,0.022367,0.22391,0.21282
1,83.333,24,144,93,0.9708,1.7638,2.3145,1.6355,-109.3,54.648,0.023191,0.21274,0.20094
1,86.111,25,142,89,0.97215,1.778,2.2031,1.6086,-97.917,48.958,0.019723,0.21253,0.20244
1,88.889,25,142,89,0.94993,1.6799,2.2563,1.5582,-100.28,50.139,0.019818,0.20573,0.1958
1,88.889,25,143,90,1.0346,1.8411,2.4299,1.7322,-107.99,53.997,0.029967,0.20234,0.18642
1,86.111,24,145,93,0.95812,1.7321,2.2403,1.5404,-99.567,49.783,0.026653,0.20328,0.18918
1,83.333,24,146,94,0.96592,1.8022,2.1468,1.6179,-95.413,47.707,0.022419,0.19979,0.18816
1,86.111,23,145,93,0.89741,1.5504,2.2165,1.4156,-92.352,46.176,0.022568,0.20574,0.19466
1,83.333,23,142,91,0.88024,1.5714,2.148,1.4015,-95.465,47.733,0.027033,0.20462,0.19075
1,83.333,24,143,91,0.91679,1.6804,2.1013,1.4787,-93.393,46.696,0.02409,0.19963,0.18716
1,88.889,24,145,93,0.87008,1.5361,2.1148,1.4472,-93.993,46.996,0.019699,0.20163,0.19179
1,91.667,26,147,93,1.1529,2.0459,2.6712,1.9521,-118.72,59.36,0.027936,0.21197,0.19707
1,83.333,23,143,92,0.92552,1.6671,2.2199,1.5645,-98.66,49.33,0.025783,0.207,0.19402
1,88.889,25,142,89,1.0235,1.8673,2.3234,1.6802,-103.26,51.63,0.018344,0.22505,0.21574
1,88.889,25,147,94,0.98396,1.7509,2.3153,1.6262,-102.9,51.451,0.021929,0.20707,0.19599
1,88.889,25,147,94,1.1038,1.9812,2.5565,1.8542,-113.62,56.811,0.02323,0.22044,0.20855
1,86.111,25,145,92,0.96235,1.7741,2.1567,1.5841,-95.853,47.927,0.021155,0.20926,0.19854
1,191.67,48,171,118,1.0837,2.0912,2.4529,1.9179,-265.73,132.86,0.013672,0.22824,0.22141
1,91.667,26,147,93,0.95917,1.7124,2.2184,1.5968,-98.597,49.298,0.014586,0.20462,0.19747
1,86.111,24,145,92,1.0998,1.9462,2.5683,1.8212,-107.01,53.506,0.024659,0.21003,0.19731
1,83.333,24,146,94,0.95072,1.7559,2.1498,1.57,-95.546,47.773,0.019669,0.20776,0.19767
1,83.333,24,146,94,0.96685,1.8052,2.1462,1.6294,-95.388,47.694,0.016367,0.21072,0.20287
1,88.889,24,146,94,0.93762,1.6568,2.2704,1.585,-100.91,50.453,0.02274,0.21084,0.19943
1,83.333,23,142,90,1.0818,1.9487,2.5036,1.8136,-104.32,52.158,0.022792,0.21749,0.20624
1,83.333,24,142,90,1.0118,1.8781,2.2635,1.7187,-100.6,50.299,0.019395,0.2106,0.20088
1,88.889,25,146,93,1.0371,1.9018,2.3359,1.8015,-103.82,51.909,0.019909,0.21591,0.20608
1,88.889,25,145,92,1.096,1.9686,2.5365,1.8925,-112.73,56.367,0.027615,0.20469,0.19005
1,86.111,24,142,90,1.0352,1.8764,2.4028,1.7438,-106.79,53.396,0.023154,0.21299,0.20127
1,88.889,25,140,87,0.96674,1.7654,2.196,1.6331,-97.602,48.801,0.021908,0.21446,0.20337
1,86.111,25,147,94,0.92947,1.6718,2.1592,1.5468,-95.965,47.982,0.020857,0.20339,0.19315
1,88.889,24,143,90,1.0734,1.8993,2.5097,1.7834,-104.57,52.286,0.028443,0.20114,0.18636
1,83.333,24,144,92,0.94285,1.7244,2.1664,1.5611,-96.287,48.143,0.025874,0.20389,0.19054
1,86.111,24,138,86,0.93547,1.7038,2.1641,1.5685,-96.184,48.092,0.023198,0.20458,0.19306
1,86.111,23,144,92,1.0508,1.8802,2.4583,1.7789,-102.43,51.215,0.027696,0.20652,0.19256
1,80.556,23,142,90,1.0407,1.9011,2.3631,1.7766,-98.464,49.232,0.026966,0.20806,0.19446
1,88.889,24,146,93,1.044,1.8876,2.376,1.7336,-99.001,49.5,0.024391,0.21058,0.19823
1,83.333,23,143,91,1.0917,1.9638,2.5303,1.8822,-105.43,52.716,0.027516,0.20979,0.19603
1,88.889,25,143,90,1.0195,1.8403,2.3496,1.7107,-104.42,52.212,0.026331,0.21202,0.19853
1,86.111,24,146,93,0.88213,1.5775,2.0475,1.4441,-85.311,42.656,0.019996,0.21034,0.2006
1,88.889,25,146,93,1.0077,1.8138,2.3326,1.686,-103.67,51.836,0.02372,0.20713,0.19512
1,88.889,24,144,92,1.1353,2.0604,2.6187,2.0014,-116.39,58.193,0.032898,0.21785,0.19983
1,88.889,25,144,91,1.0816,1.9796,2.4393,1.8192,-108.41,54.206,0.029149,0.2093,0.19387
1,86.111,24,146,93,1.0003,1.8112,2.2759,1.6832,-94.827,47.414,0.023525,0.2078,0.19613
1,88.889,24,146,93,1.0943,1.9517,2.5308,1.8494,-105.45,52.724,0.032416,0.20537,0.18836
1,83.333,23,141,89,1.0116,1.8495,2.2969,1.7315,-95.706,47.853,0.028589,0.20604,0.19162
1,83.333,23,145,93,0.89984,1.6171,2.1051,1.4537,-87.711,43.856,0.026343,0.20439,0.1911
1,88.889,25,146,93,1.0299,1.8624,2.3669,1.7734,-105.19,52.597,0.025523,0.22169,0.20912
1,80.556,22,142,91,0.9185,1.6527,2.1815,1.5529,-90.896,45.448,0.027317,0.20675,0.19318
1,86.111,24,145,92,1.1475,2.103,2.5547,1.9637,-106.45,53.224,0.023491,0.22255,0.2107
1,88.889,25,143,91,1.0192,1.8586,2.3682,1.7775,-111.83,55.915,0.021489,0.21407,0.20332
1,86.111,24,145,93,1.0939,1.9973,2.5043,1.9073,-111.3,55.652,0.028281,0.21326,0.19857
1,80.556,23,143,91,1.098,2.0282,2.4452,1.8848,-101.88,50.942,0.027305,0.21731,0.20369
1,127.78,39,165,93,1.0823,1.8973,2.3218,1.7662,-96.741,48.37,0.020209,0.21224,0.20238
1,83.333,23,141,90,0.91204,1.652,2.1681,1.5367,-96.359,48.179,0.028924,0.20461,0.18986
1,83.333,24,144,91,1.128,2.0535,2.5363,1.9307,-105.68,52.839,0.02402,0.22192,0.20975
1,86.111,25,143,90,0.92838,1.7035,2.0969,1.5821,-93.197,46.599,0.012773,0.22639,0.22013
1,91.667,25,145,93,0.93789,1.6955,2.2175,1.607,-104.72,52.358,0.022962,0.20199,0.19024
1,86.111,24,146,93,1.0755,1.9218,2.483,1.7728,-103.46,51.729,0.026845,0.21117,0.19762
1,86.111,24,146,93,1.1069,2.0237,2.476,1.8944,-103.17,51.584,0.01937,0.23051,0.22099
1,113.89,34,153,91,0.97061,1.6532,2.1868,1.5399,-97.189,48.594,0.022915,0.21736,0.20628
1,83.333,23,145,93,1.0462,1.9074,2.3823,1.7495,-99.263,49.631,0.023634,0.22348,0.21197
1,86.111,25,146,93,1.134,2.1308,2.4549,1.9679,-109.1,54.552,0.014492,0.22746,0.22034
1,83.333,24,146,94,0.96135,1.7971,2.1304,1.6891,-94.683,47.341,0.014092,0.22779,0.22123
1,88.889,26,148,94,1.0571,1.9585,2.3246,1.854,-103.31,51.657,0.015314,0.22206,0.21462
1,88.889,24,143,91,0.87793,1.5671,2.099,1.4629,-93.289,46.644,0.020817,0.19923,0.18895
1,88.889,23,145,94,0.9095,1.6141,2.2379,1.538,-99.461,49.731,0.032592,0.19627,0.17874
1,86.111,25,147,94,1.0552,1.9457,2.3563,1.7808,-104.73,52.363,0.020186,0.22153,0.21144
1,91.667,25,147,94,1.0929,1.9721,2.5137,1.8585,-111.72,55.859,0.019653,0.21074,0.20088
1,86.111,24,144,92,0.96254,1.7213,2.2878,1.5672,-101.68,50.839,0.025536,0.21477,0.20193
1,86.111,24,146,93,0.95818,1.7122,2.2209,1.5308,-92.536,46.268,0.019566,0.21195,0.20204
1,88.889,25,146,93,0.93857,1.6626,2.2251,1.5416,-98.892,49.446,0.019626,0.20547,0.19562
1,86.111,25,143,90,1.0599,1.9141,2.4379,1.765,-108.35,54.176,0.026249,0.21679,0.20348
1,83.333,24,146,93,1.0754,1.9517,2.4326,1.8077,-101.36,50.68,0.017741,0.21898,0.21009
1,86.111,24,146,94,1.0424,1.8752,2.4474,1.736,-108.77,54.387,0.024114,0.21593,0.20393
1,83.333,24,145,92,1.0551,1.9028,2.4087,1.7551,-100.36,50.18,0.019396,0.21914,0.20957
1,83.333,24,142,90,1.0048,1.8841,2.2111,1.6877,-98.271,49.136,0.0159,0.21841,0.21052
1,88.889,25,141,88,1.0263,1.8879,2.3022,1.7558,-102.32,51.16,0.018045,0.20762,0.19861
1,86.111,23,142,90,1.0147,1.7755,2.4528,1.6682,-102.2,51.101,0.024661,0.2168,0.20469
1,86.111,25,147,95,0.94732,1.745,2.1705,1.6354,-102.5,51.248,0.012695,0.22443,0.21846
1,138.89,43,166,95,0.98895,1.6997,2.1537,1.6012,-101.7,50.85,0.022019,0.20102,0.18988
1,88.889,25,147,94,0.98854,1.721,2.3934,1.5862,-106.37,53.186,0.026063,0.20585,0.19242
1,88.889,24,143,90,1.0908,1.9355,2.5395,1.7974,-105.81,52.906,0.025375,0.21302,0.19996
1,86.111,25,147,94,1.0398,1.8656,2.4149,1.7528,-107.33,53.665,0.019302,0.216,0.20644
1,86.111,24,146,94,0.98571,1.7573,2.3514,1.6411,-104.51,52.254,0.024731,0.21296,0.2004
1,86.111,25,143,90,1.104,2.0188,2.4911,1.8776,-110.71,55.357,0.020355,0.217,0.20667
1,86.111,24,146,94,0.88355,1.559,2.1481,1.4335,-95.471,47.736,0.021598,0.19975,0.18869
1,86.111,24,146,94,0.98249,1.7466,2.3539,1.6238,-104.62,52.31,0.025987,0.21209,0.19888
1,88.889,25,145,92,1.0391,1.8818,2.3821,1.7291,-105.87,52.936,0.02187,0.21342,0.20222
1,83.333,24,146,94,0.98865,1.8088,2.2662,1.6705,-100.72,50.361,0.018623,0.22567,0.21665
1,86.111,24,143,91,0.95357,1.6891,2.2993,1.5765,-102.19,51.095,0.022311,0.21395,0.20277
1,86.111,23,142,90,0.95727,1.6855,2.2996,1.6,-95.817,47.909,0.018769,0.21663,0.20754
1,86.111,24,146,94,0.96386,1.7481,2.242,1.6336,-99.646,49.823,0.017995,0.22773,0.21878
1,91.667,25,145,92,1.0833,1.9362,2.5253,1.8383,-112.24,56.118,0.022,0.21691,0.20578
1,86.111,24,144,91,1.0723,1.9137,2.4797,1.7941,-103.32,51.661,0.021176,0.21452,0.20387
1,86.111,24,143,91,0.94341,1.7136,2.1912,1.5842,-97.387,48.693,0.020416,0.21891,0.20881
1,83.333,23,140,88,1.0097,1.8033,2.3728,1.7293,-98.866,49.433,0.026345,0.20696,0.19394
1,86.111,25,144,91,1.1704,2.1685,2.5843,2.0222,-114.86,57.429,0.019583,0.23736,0.22775
1,83.333,24,142,89,1.1715,2.1891,2.5359,2.0547,-105.66,52.832,0.014517,0.24341,0.23657
1,83.333,24,144,92,0.9708,1.8234,2.1333,1.6859,-94.812,47.406,0.01259,0.22945,0.22353
1,122.22,36,156,93,1.0798,1.8571,2.3893,1.7623,-106.19,53.095,0.017638,0.21474,0.20615
1,91.667,25,147,94,1.0578,1.8686,2.5072,1.7993,-111.43,55.715,0.028892,0.21233,0.19693
1,80.556,23,145,93,1.0301,1.8883,2.3281,1.7409,-97.005,48.502,0.019985,0.21973,0.2097
1,88.889,25,144,91,1.1279,2.0885,2.4969,1.9539,-110.97,55.487,0.017471,0.22095,0.21233
1,86.111,24,146,94,0.97189,1.728,2.329,1.5863,-103.51,51.756,0.025328,0.2092,0.19638
1,88.889,25,143,90,1.0723,1.9075,2.5167,1.7996,-111.85,55.927,0.027754,0.21097,0.19606
1,88.889,25,147,94,1.0941,1.9989,2.4728,1.8212,-109.9,54.951,0.018514,0.21937,0.20992
1,86.111,24,146,93,1.0613,1.8848,2.4704,1.7306,-102.93,51.467,0.026691,0.21298,0.19941
1,88.889,25,146,93,1.0593,1.8793,2.4961,1.7634,-110.94,55.469,0.027345,0.2103,0.19594
1,88.889,24,140,88,0.93851,1.6879,2.2135,1.504,-98.38,49.19,0.023512,0.20934,0.19741
1,88.889,25,147,94,1.0161,1.8158,2.3745,1.7191,-105.53,52.767,0.01948,0.21234,0.20248
1,86.111,24,140,88,0.9686,1.7166,2.3324,1.5897,-103.66,51.831,0.027375,0.21403,0.20011
1,88.889,25,146,93,1.0508,1.8843,2.4412,1.7249,-108.5,54.25,0.021656,0.22084,0.20985
1,83.333,23,142,90,0.98276,1.7546,2.3131,1.6413,-96.38,48.19,0.018899,0.21153,0.20241
1,86.111,24,142,90,1.034,1.8446,2.4595,1.7271,-109.31,54.656,0.026238,0.21578,0.20256
1,88.889,25,145,92,1.1105,1.9996,2.5598,1.8649,-113.77,56.885,0.02211,0.21983,0.20853
1,86.111,24,142,90,0.98926,1.7967,2.2938,1.6543,-101.95,50.974,0.022613,0.21214,0.20057
1,86.111,23,141,89,1.0355,1.8076,2.5089,1.7126,-104.54,52.27,0.025576,0.21799,0.20507
1,86.111,25,147,95,0.98035,1.775,2.3082,1.6514,-109,54.499,0.02458,0.21709,0.2043
1,83.333,24,146,94,0.91103,1.6583,2.1117,1.4856,-93.852,46.926,0.017633,0.21971,0.21108
1,86.111,23,145,93,1.0508,1.8537,2.5081,1.7505,-104.51,52.253,0.024677,0.21113,0.19861
1,83.333,23,142,90,1.0586,1.8798,2.5029,1.7668,-104.29,52.144,0.025974,0.21333,0.2001
